,index,tr_id,no_rel_ctxts,target,rel_cond,correct_stim,no_shown,relevance_stim1,relevance_stim2,condition_stim1,condition_stim2,condition_id_stim1,condition_id_stim2,outcome_rel_stim1,outcome_rel_stim2,outcome_t1_stim1,outcome_t1_stim2,outcome_t2_stim1,outcome_t2_stim2,stim_stim1,stim_stim2,stim_positions_stim1,stim_positions_stim2,outcome,t1_ev,t2_ev,require_rating,suit_for_dec,decision,correct_stimuli
20,20,25,2,1,rel2,1,2,irr,irr,irr,irr,3,5,0,0,0,0,0,0,26,27,6,3,-1.0,0,0,0,0,0,"[4, 1]"
21,21,12,2,2,rel2,1,2,irr,irr,irr,irr,6,5,0,0,0,0,0,0,30,27,1,3,-2.0,0,0,0,0,0,"[4, 1]"
22,22,17,2,1,rel2,1,2,rel,irr,mid4,irr,2,6,-15,0,-15,0,25,0,24,30,5,1,-16.0,-15,25,0,1,0,"[4, 1]"
23,23,51,2,1,rel2,1,2,irr,irr,irr,irr,6,4,0,0,0,0,0,0,30,23,1,4,3.0,0,0,0,0,0,"[4, 1]"
24,24,41,2,1,rel2,1,2,rel,irr,mid4,irr,2,5,-15,0,-15,0,25,0,24,27,5,3,-13.0,-15,25,0,1,1,"[4, 1]"
25,25,29,2,1,rel2,1,2,rel,irr,high1,irr,1,6,40,0,40,0,-20,0,22,30,2,1,40.0,40,-20,0,1,0,"[4, 1]"
26,26,14,2,2,rel2,1,2,irr,rel,irr,high1,3,1,0,-20,0,40,0,-20,26,22,6,2,-20.0,40,-20,0,1,0,"[4, 1]"
27,27,30,2,2,rel2,1,2,rel,irr,high1,irr,1,5,-20,0,40,0,-20,0,22,27,2,3,-22.0,40,-20,0,1,0,"[4, 1]"
28,28,21,2,1,rel2,1,2,rel,irr,high1,irr,1,6,40,0,40,0,-20,0,22,30,2,1,42.0,40,-20,0,1,0,"[4, 1]"
29,29,2,2,2,rel2,1,2,irr,rel,irr,high1,4,1,0,-20,0,40,0,-20,23,22,4,2,-19.0,40,-20,0,1,1,"[4, 1]"
30,30,11,2,1,rel2,1,2,rel,rel,high1,mid4,1,2,40,-15,40,-15,-20,25,22,24,2,5,27.0,25,5,0,1,1,"[4, 1]"
31,31,60,2,2,rel2,1,2,rel,irr,high1,irr,1,5,-20,0,40,0,-20,0,22,27,2,3,-22.0,40,-20,0,1,1,"[4, 1]"
32,32,7,2,1,rel2,1,2,rel,irr,high1,irr,1,3,40,0,40,0,-20,0,22,26,2,6,41.0,40,-20,0,1,1,"[4, 1]"
33,33,4,2,2,rel2,1,2,irr,irr,irr,irr,4,5,0,0,0,0,0,0,23,27,4,3,-2.0,0,0,0,0,0,"[4, 1]"
34,34,45,2,1,rel2,1,2,irr,rel,irr,mid4,6,2,0,-15,0,-15,0,25,30,24,1,5,-15.0,-15,25,0,1,0,"[4, 1]"
35,35,1,2,1,rel2,1,2,irr,irr,irr,irr,6,4,0,0,0,0,0,0,30,23,1,4,1.0,0,0,1,0,0,"[4, 1]"
36,36,53,2,1,rel2,1,2,irr,rel,irr,high1,3,1,0,40,0,40,0,-20,26,22,6,2,40.0,40,-20,1,1,0,"[4, 1]"
37,37,48,2,2,rel2,1,2,irr,irr,irr,irr,5,3,0,0,0,0,0,0,27,26,3,6,0.0,0,0,1,0,0,"[4, 1]"
38,38,9,2,1,rel2,1,2,rel,irr,high1,irr,1,6,40,0,40,0,-20,0,22,30,2,1,42.0,40,-20,1,1,0,"[4, 1]"
39,39,49,2,1,rel2,1,2,irr,rel,irr,mid4,6,2,0,-15,0,-15,0,25,30,24,1,5,-15.0,-15,25,0,1,1,"[4, 1]"
40,40,57,2,1,rel2,1,2,rel,irr,mid4,irr,2,3,-15,0,-15,0,25,0,24,26,5,6,-14.0,-15,25,1,1,0,"[4, 1]"
41,41,6,2,2,rel2,1,2,rel,irr,high1,irr,1,3,-20,0,40,0,-20,0,22,26,2,6,-23.0,40,-20,0,1,1,"[4, 1]"
42,42,38,2,2,rel2,1,2,irr,irr,irr,irr,4,6,0,0,0,0,0,0,23,30,4,1,1.0,0,0,1,0,0,"[4, 1]"
43,43,36,2,2,rel2,1,2,irr,rel,irr,mid4,4,2,0,25,0,-15,0,25,23,24,4,5,21.0,-15,25,0,1,0,"[4, 1]"
44,44,42,2,2,rel2,1,2,irr,irr,irr,irr,4,5,0,0,0,0,0,0,23,27,4,3,-1.0,0,0,0,0,0,"[4, 1]"
45,45,52,2,2,rel2,1,2,rel,irr,mid4,irr,2,5,25,0,-15,0,25,0,24,27,5,3,24.0,-15,25,0,1,1,"[4, 1]"
46,46,20,2,2,rel2,1,2,rel,irr,mid4,irr,2,6,25,0,-15,0,25,0,24,30,5,1,25.0,-15,25,0,1,1,"[4, 1]"
47,47,28,2,2,rel2,1,2,irr,rel,irr,high1,4,1,0,-20,0,40,0,-20,23,22,4,2,-16.0,40,-20,1,1,1,"[4, 1]"
48,48,34,2,2,rel2,1,2,irr,rel,irr,high1,6,1,0,-20,0,40,0,-20,30,22,1,2,-19.0,40,-20,1,1,1,"[4, 1]"
49,49,31,2,1,rel2,1,2,rel,irr,mid4,irr,2,4,-15,0,-15,0,25,0,24,23,5,4,-13.0,-15,25,1,1,1,"[4, 1]"
50,50,46,2,2,rel2,1,2,irr,irr,irr,irr,4,3,0,0,0,0,0,0,23,26,4,6,0.0,0,0,1,0,0,"[4, 1]"
51,51,8,2,2,rel2,1,2,rel,rel,mid4,high1,2,1,25,-20,-15,40,25,-20,24,22,5,2,6.0,25,5,1,1,1,"[4, 1]"
52,52,35,2,1,rel2,1,2,rel,irr,mid4,irr,2,6,-15,0,-15,0,25,0,24,30,5,1,-15.0,-15,25,1,1,0,"[4, 1]"
53,53,23,2,1,rel2,1,2,irr,irr,irr,irr,5,4,0,0,0,0,0,0,27,23,3,4,2.0,0,0,1,0,0,"[4, 1]"
54,54,10,2,2,rel2,1,2,irr,irr,irr,irr,3,5,0,0,0,0,0,0,26,27,6,3,1.0,0,0,1,0,0,"[4, 1]"
55,55,33,2,1,rel2,1,2,rel,irr,high1,irr,1,3,40,0,40,0,-20,0,22,26,2,6,40.0,40,-20,1,1,0,"[4, 1]"
56,56,27,2,1,rel2,1,2,irr,rel,irr,high1,6,1,0,40,0,40,0,-20,30,22,1,2,38.0,40,-20,1,1,0,"[4, 1]"
57,57,55,2,1,rel2,1,2,rel,irr,mid4,irr,2,6,-15,0,-15,0,25,0,24,30,5,1,-19.0,-15,25,1,1,1,"[4, 1]"
58,58,22,2,2,rel2,1,2,rel,irr,high1,irr,1,4,-20,0,40,0,-20,0,22,23,2,4,-20.0,40,-20,1,1,1,"[4, 1]"
59,59,32,2,2,rel2,1,2,irr,irr,irr,irr,5,4,0,0,0,0,0,0,27,23,3,4,0.0,0,0,1,0,0,"[4, 1]"
