,index,tr_id,no_rel_ctxts,target,rel_cond,correct_stim,no_shown,relevance_stim1,relevance_stim2,condition_stim1,condition_stim2,condition_id_stim1,condition_id_stim2,outcome_rel_stim1,outcome_rel_stim2,outcome_t1_stim1,outcome_t1_stim2,outcome_t2_stim1,outcome_t2_stim2,stim_stim1,stim_stim2,stim_positions_stim1,stim_positions_stim2,outcome,t1_ev,t2_ev,require_rating,suit_for_dec,decision,correct_stimuli
25,25,49,3,1,rel3,2,2,rel,irr,low3,irr,1,6,15,0,15,0,-5,0,35,37,3,6,13.0,15,-5,0,1,1,"[2, 0, 1]"
26,26,58,3,2,rel3,2,2,rel,irr,mid4,irr,2,5,25,0,-15,0,25,0,38,33,1,4,26.0,-15,25,0,1,0,"[2, 0, 1]"
27,27,9,3,1,rel3,2,2,rel,irr,low3,irr,1,4,15,0,15,0,-5,0,35,36,3,5,14.0,15,-5,0,1,0,"[2, 0, 1]"
28,28,35,3,1,rel3,2,2,rel,rel,low4,mid4,3,2,-15,-15,-15,-15,5,25,31,38,2,1,-31.0,-30,30,0,1,1,"[2, 0, 1]"
29,29,50,3,2,rel3,2,2,rel,rel,mid4,low3,2,1,25,-5,-15,15,25,-5,38,35,1,3,20.0,0,20,1,1,0,"[2, 0, 1]"
30,30,21,3,1,rel3,2,2,rel,irr,low3,irr,1,6,15,0,15,0,-5,0,35,37,3,6,15.0,15,-5,0,1,0,"[2, 0, 1]"
31,31,25,3,1,rel3,2,2,irr,irr,irr,irr,4,5,0,0,0,0,0,0,36,33,5,4,4.0,0,0,0,0,0,"[2, 0, 1]"
32,32,44,3,2,rel3,2,2,irr,rel,irr,low4,4,3,0,5,0,-15,0,5,36,31,5,2,5.0,-15,5,0,1,0,"[2, 0, 1]"
33,33,37,3,1,rel3,2,2,irr,irr,irr,irr,4,5,0,0,0,0,0,0,36,33,5,4,2.0,0,0,0,0,0,"[2, 0, 1]"
34,34,24,3,2,rel3,2,2,irr,irr,irr,irr,5,4,0,0,0,0,0,0,33,36,4,5,-2.0,0,0,0,0,0,"[2, 0, 1]"
35,35,55,3,1,rel3,2,2,irr,rel,irr,low3,6,1,0,15,0,15,0,-5,37,35,6,3,17.0,15,-5,0,1,1,"[2, 0, 1]"
36,36,19,3,1,rel3,2,2,irr,irr,irr,irr,4,5,0,0,0,0,0,0,36,33,5,4,-2.0,0,0,0,0,0,"[2, 0, 1]"
37,37,12,3,2,rel3,2,2,irr,irr,irr,irr,5,4,0,0,0,0,0,0,33,36,4,5,-1.0,0,0,1,0,0,"[2, 0, 1]"
38,38,57,3,1,rel3,2,2,rel,irr,low4,irr,3,4,-15,0,-15,0,5,0,31,36,2,5,-19.0,-15,5,1,1,1,"[2, 0, 1]"
39,39,45,3,1,rel3,2,2,irr,rel,irr,mid4,5,2,0,-15,0,-15,0,25,33,38,4,1,-15.0,-15,25,1,1,1,"[2, 0, 1]"
40,40,48,3,2,rel3,2,2,irr,irr,irr,irr,4,6,0,0,0,0,0,0,36,37,5,6,-1.0,0,0,1,0,0,"[2, 0, 1]"
41,41,56,3,2,rel3,2,2,rel,rel,low3,mid4,1,2,-5,25,15,-15,-5,25,35,38,3,1,19.0,0,20,1,1,1,"[2, 0, 1]"
42,42,53,3,1,rel3,2,2,rel,rel,mid4,low4,2,3,-15,-15,-15,-15,25,5,38,31,1,2,-33.0,-30,30,1,1,1,"[2, 0, 1]"
43,43,26,3,2,rel3,2,2,irr,rel,irr,low4,4,3,0,5,0,-15,0,5,36,31,5,2,7.0,-15,5,1,1,0,"[2, 0, 1]"
44,44,38,3,2,rel3,2,2,rel,irr,low3,irr,1,6,-5,0,15,0,-5,0,35,37,3,6,-7.0,15,-5,0,1,1,"[2, 0, 1]"
45,45,51,3,1,rel3,2,2,rel,rel,mid4,low4,2,3,-15,-15,-15,-15,25,5,38,31,1,2,-34.0,-30,30,1,1,1,"[2, 0, 1]"
46,46,16,3,2,rel3,2,2,irr,rel,irr,low4,4,3,0,5,0,-15,0,5,36,31,5,2,4.0,-15,5,1,1,1,"[2, 0, 1]"
47,47,23,3,1,rel3,2,2,rel,rel,low3,low4,1,3,15,-15,15,-15,-5,5,35,31,3,2,-3.0,0,0,1,1,1,"[2, 0, 1]"
48,48,30,3,2,rel3,2,2,rel,rel,low4,mid4,3,2,5,25,-15,-15,5,25,31,38,2,1,32.0,-30,30,1,1,1,"[2, 0, 1]"
49,49,28,3,2,rel3,2,2,irr,rel,irr,low3,6,1,0,-5,0,15,0,-5,37,35,6,3,-3.0,15,-5,1,1,0,"[2, 0, 1]"
50,50,39,3,1,rel3,2,2,irr,irr,irr,irr,4,5,0,0,0,0,0,0,36,33,5,4,-1.0,0,0,1,0,0,"[2, 0, 1]"
51,51,18,3,2,rel3,2,2,rel,irr,mid4,irr,2,4,25,0,-15,0,25,0,38,36,1,5,26.0,-15,25,1,1,0,"[2, 0, 1]"
52,52,40,3,2,rel3,2,2,irr,rel,irr,mid4,5,2,0,25,0,-15,0,25,33,38,4,1,25.0,-15,25,1,1,1,"[2, 0, 1]"
53,53,32,3,2,rel3,2,2,irr,rel,irr,mid4,4,2,0,25,0,-15,0,25,36,38,5,1,23.0,-15,25,1,1,0,"[2, 0, 1]"
54,54,54,3,2,rel3,2,2,rel,rel,low3,mid4,1,2,-5,25,15,-15,-5,25,35,38,3,1,21.0,0,20,1,1,1,"[2, 0, 1]"
55,55,2,3,2,rel3,2,2,irr,irr,irr,irr,6,5,0,0,0,0,0,0,37,33,6,4,-5.0,0,0,0,0,0,"[2, 0, 1]"
56,56,1,3,1,rel3,2,2,irr,irr,irr,irr,5,6,0,0,0,0,0,0,33,37,4,6,2.0,0,0,1,0,0,"[2, 0, 1]"
57,57,31,3,1,rel3,2,2,rel,irr,low3,irr,1,6,15,0,15,0,-5,0,35,37,3,6,14.0,15,-5,1,1,1,"[2, 0, 1]"
58,58,3,3,1,rel3,2,2,irr,rel,irr,low3,5,1,0,15,0,15,0,-5,33,35,4,3,15.0,15,-5,1,1,0,"[2, 0, 1]"
59,59,33,3,1,rel3,2,2,irr,rel,irr,mid4,6,2,0,-15,0,-15,0,25,37,38,6,1,-16.0,-15,25,0,1,1,"[2, 0, 1]"
