,index,tr_id,no_rel_ctxts,target,rel_cond,correct_stim,no_shown,relevance_stim1,relevance_stim2,condition_stim1,condition_stim2,condition_id_stim1,condition_id_stim2,outcome_rel_stim1,outcome_rel_stim2,outcome_t1_stim1,outcome_t1_stim2,outcome_t2_stim1,outcome_t2_stim2,stim_stim1,stim_stim2,stim_positions_stim1,stim_positions_stim2,outcome,t1_ev,t2_ev,require_rating,suit_for_dec,decision,correct_stimuli
16,16,46,3,2,rel3,5,2,irr,irr,irr,irr,6,5,0,0,0,0,0,0,40,38,3,2,-4.0,0,0,0,0,0,"[2, 0, 1]"
17,17,58,3,2,rel3,5,2,rel,irr,mid3,irr,2,6,-25,0,15,0,-25,0,32,40,4,3,-25.0,15,-25,0,1,0,"[2, 0, 1]"
18,18,12,3,2,rel3,5,2,rel,irr,mid3,irr,2,5,-25,0,15,0,-25,0,32,38,4,2,-26.0,15,-25,0,1,0,"[2, 0, 1]"
19,19,5,3,1,rel3,5,2,irr,irr,irr,irr,4,6,0,0,0,0,0,0,37,40,5,3,-1.0,0,0,1,0,0,"[2, 0, 1]"
20,20,57,3,1,rel3,5,2,rel,rel,mid2,mid1,3,1,-25,25,-25,25,15,-15,35,33,1,6,0.0,0,0,1,1,0,"[2, 0, 1]"
21,21,51,3,1,rel3,5,2,rel,irr,mid3,irr,2,6,15,0,15,0,-25,0,32,40,4,3,15.0,15,-25,0,1,0,"[2, 0, 1]"
22,22,7,3,1,rel3,5,2,rel,rel,mid1,mid3,1,2,25,15,25,15,-15,-25,33,32,6,4,43.0,40,-40,0,1,0,"[2, 0, 1]"
23,23,31,3,1,rel3,5,2,irr,rel,irr,mid2,5,3,0,-25,0,-25,0,15,38,35,2,1,-25.0,-25,15,0,1,0,"[2, 0, 1]"
24,24,15,3,1,rel3,5,2,rel,irr,mid3,irr,2,5,15,0,15,0,-25,0,32,38,4,2,14.0,15,-25,0,1,1,"[2, 0, 1]"
25,25,23,3,1,rel3,5,2,rel,rel,mid3,mid2,2,3,15,-25,15,-25,-25,15,32,35,4,1,-10.0,-10,-10,0,1,0,"[2, 0, 1]"
26,26,42,3,2,rel3,5,2,rel,rel,mid3,mid1,2,1,-25,-15,15,25,-25,-15,32,33,4,6,-42.0,40,-40,0,1,0,"[2, 0, 1]"
27,27,44,3,2,rel3,5,2,rel,irr,mid3,irr,2,4,-25,0,15,0,-25,0,32,37,4,5,-26.0,15,-25,1,1,0,"[2, 0, 1]"
28,28,40,3,2,rel3,5,2,irr,irr,irr,irr,5,4,0,0,0,0,0,0,38,37,2,5,3.0,0,0,0,0,0,"[2, 0, 1]"
29,29,30,3,2,rel3,5,2,irr,rel,irr,mid3,5,2,0,-25,0,15,0,-25,38,32,2,4,-27.0,15,-25,0,1,0,"[2, 0, 1]"
30,30,4,3,2,rel3,5,2,irr,irr,irr,irr,4,6,0,0,0,0,0,0,37,40,5,3,-2.0,0,0,0,0,0,"[2, 0, 1]"
31,31,50,3,2,rel3,5,2,irr,rel,irr,mid1,4,1,0,-15,0,25,0,-15,37,33,5,6,-17.0,25,-15,0,1,0,"[2, 0, 1]"
32,32,60,3,2,rel3,5,2,rel,irr,mid3,irr,2,5,-25,0,15,0,-25,0,32,38,4,2,-28.0,15,-25,0,1,0,"[2, 0, 1]"
33,33,19,3,1,rel3,5,2,rel,rel,mid3,mid1,2,1,15,25,15,25,-25,-15,32,33,4,6,41.0,40,-40,0,1,1,"[2, 0, 1]"
34,34,32,3,2,rel3,5,2,irr,rel,irr,mid2,6,3,0,15,0,-25,0,15,40,35,3,1,14.0,-25,15,0,1,0,"[2, 0, 1]"
35,35,55,3,1,rel3,5,2,rel,irr,mid3,irr,2,6,15,0,15,0,-25,0,32,40,4,3,15.0,15,-25,0,1,1,"[2, 0, 1]"
36,36,37,3,1,rel3,5,2,irr,rel,irr,mid2,6,3,0,-25,0,-25,0,15,40,35,3,1,-27.0,-25,15,0,1,0,"[2, 0, 1]"
37,37,48,3,2,rel3,5,2,rel,irr,mid2,irr,3,6,15,0,-25,0,15,0,35,40,1,3,13.0,-25,15,1,1,1,"[2, 0, 1]"
38,38,53,3,1,rel3,5,2,rel,irr,mid3,irr,2,5,15,0,15,0,-25,0,32,38,4,2,19.0,15,-25,1,1,1,"[2, 0, 1]"
39,39,35,3,1,rel3,5,2,irr,rel,irr,mid2,4,3,0,-25,0,-25,0,15,37,35,5,1,-28.0,-25,15,1,1,1,"[2, 0, 1]"
40,40,54,3,2,rel3,5,2,rel,rel,mid3,mid2,2,3,-25,15,15,-25,-25,15,32,35,4,1,-11.0,-10,-10,0,1,0,"[2, 0, 1]"
41,41,2,3,2,rel3,5,2,irr,irr,irr,irr,4,5,0,0,0,0,0,0,37,38,5,2,-4.0,0,0,1,0,0,"[2, 0, 1]"
42,42,21,3,1,rel3,5,2,rel,rel,mid1,mid2,1,3,25,-25,25,-25,-15,15,33,35,6,1,-1.0,0,0,0,1,0,"[2, 0, 1]"
43,43,36,3,2,rel3,5,2,irr,rel,irr,mid3,6,2,0,-25,0,15,0,-25,40,32,3,4,-27.0,15,-25,0,1,1,"[2, 0, 1]"
44,44,27,3,1,rel3,5,2,rel,irr,mid1,irr,1,4,25,0,25,0,-15,0,33,37,6,5,26.0,25,-15,1,1,1,"[2, 0, 1]"
45,45,45,3,1,rel3,5,2,rel,irr,mid3,irr,2,6,15,0,15,0,-25,0,32,40,4,3,19.0,15,-25,1,1,1,"[2, 0, 1]"
46,46,10,3,2,rel3,5,2,irr,irr,irr,irr,6,5,0,0,0,0,0,0,40,38,3,2,1.0,0,0,0,0,0,"[2, 0, 1]"
47,47,3,3,1,rel3,5,2,rel,rel,mid1,mid3,1,2,25,15,25,15,-15,-25,33,32,6,4,42.0,40,-40,0,1,1,"[2, 0, 1]"
48,48,13,3,1,rel3,5,2,rel,rel,mid2,mid1,3,1,-25,25,-25,25,15,-15,35,33,1,6,2.0,0,0,0,1,0,"[2, 0, 1]"
49,49,24,3,2,rel3,5,2,irr,irr,irr,irr,6,5,0,0,0,0,0,0,40,38,3,2,-1.0,0,0,1,0,0,"[2, 0, 1]"
50,50,18,3,2,rel3,5,2,irr,rel,irr,mid3,4,2,0,-25,0,15,0,-25,37,32,5,4,-30.0,15,-25,1,1,0,"[2, 0, 1]"
51,51,34,3,2,rel3,5,2,irr,irr,irr,irr,4,5,0,0,0,0,0,0,37,38,5,2,4.0,0,0,1,0,0,"[2, 0, 1]"
52,52,28,3,2,rel3,5,2,irr,rel,irr,mid1,4,1,0,-15,0,25,0,-15,37,33,5,6,-14.0,25,-15,1,1,1,"[2, 0, 1]"
53,53,8,3,2,rel3,5,2,irr,rel,irr,mid3,5,2,0,-25,0,15,0,-25,38,32,2,4,-21.0,15,-25,0,1,1,"[2, 0, 1]"
54,54,6,3,2,rel3,5,2,rel,irr,mid1,irr,1,4,-15,0,25,0,-15,0,33,37,6,5,-11.0,25,-15,1,1,1,"[2, 0, 1]"
55,55,38,3,2,rel3,5,2,rel,rel,mid2,mid3,3,2,15,-25,-25,15,15,-25,35,32,1,4,-12.0,-10,-10,1,1,1,"[2, 0, 1]"
56,56,22,3,2,rel3,5,2,rel,rel,mid2,mid3,3,2,15,-25,-25,15,15,-25,35,32,1,4,-11.0,-10,-10,1,1,0,"[2, 0, 1]"
57,57,33,3,1,rel3,5,2,rel,irr,mid1,irr,1,5,25,0,25,0,-15,0,33,38,6,2,24.0,25,-15,1,1,1,"[2, 0, 1]"
58,58,14,3,2,rel3,5,2,irr,irr,irr,irr,5,6,0,0,0,0,0,0,38,40,2,3,0.0,0,0,0,0,0,"[2, 0, 1]"
59,59,56,3,2,rel3,5,2,rel,rel,mid3,mid2,2,3,-25,15,15,-25,-25,15,32,35,4,1,-10.0,-10,-10,0,1,0,"[2, 0, 1]"
