,index,tr_id,no_rel_ctxts,target,rel_cond,correct_stim,no_shown,relevance_stim1,relevance_stim2,condition_stim1,condition_stim2,condition_id_stim1,condition_id_stim2,outcome_rel_stim1,outcome_rel_stim2,outcome_t1_stim1,outcome_t1_stim2,outcome_t2_stim1,outcome_t2_stim2,stim_stim1,stim_stim2,stim_positions_stim1,stim_positions_stim2,outcome,t1_ev,t2_ev,require_rating,suit_for_dec,decision,correct_stimuli
30,30,39,4,1,rel4,1,2,irr,rel,irr,low4,5,3,0,-15,0,-15,0,5,48,42,6,4,-19.0,-15,5,0,1,0,"[0, 1, 3, 2]"
31,31,59,4,1,rel4,1,2,rel,rel,low2,mid2,2,4,-5,-25,-5,-25,15,15,44,50,1,3,-30.0,-30,30,0,1,1,"[0, 1, 3, 2]"
32,32,14,4,2,rel4,1,2,rel,irr,mid2,irr,4,5,15,0,-25,0,15,0,50,48,3,6,17.0,-25,15,0,1,0,"[0, 1, 3, 2]"
33,33,57,4,1,rel4,1,2,irr,irr,irr,irr,6,5,0,0,0,0,0,0,41,48,5,6,0.0,0,0,0,0,0,"[0, 1, 3, 2]"
34,34,31,4,1,rel4,1,2,irr,rel,irr,high3,5,1,0,20,0,20,0,-40,48,47,6,2,21.0,20,-40,0,1,0,"[0, 1, 3, 2]"
35,35,52,4,2,rel4,1,2,rel,irr,low2,irr,2,6,15,0,-5,0,15,0,44,41,1,5,12.0,-5,15,0,1,1,"[0, 1, 3, 2]"
36,36,3,4,1,rel4,1,2,rel,irr,low4,irr,3,5,-15,0,-15,0,5,0,42,48,4,6,-17.0,-15,5,1,1,0,"[0, 1, 3, 2]"
37,37,56,4,2,rel4,1,2,rel,irr,low2,irr,2,6,15,0,-5,0,15,0,44,41,1,5,13.0,-5,15,1,1,0,"[0, 1, 3, 2]"
38,38,46,4,2,rel4,1,2,irr,rel,irr,low2,6,2,0,15,0,-5,0,15,41,44,5,1,19.0,-5,15,1,1,1,"[0, 1, 3, 2]"
39,39,48,4,2,rel4,1,2,rel,irr,low4,irr,3,6,5,0,-15,0,5,0,42,41,4,5,7.0,-15,5,0,1,0,"[0, 1, 3, 2]"
40,40,40,4,2,rel4,1,2,rel,rel,mid2,low4,4,3,15,5,-25,-15,15,5,50,42,3,4,18.0,-40,20,1,1,0,"[0, 1, 3, 2]"
41,41,60,4,2,rel4,1,2,irr,rel,irr,high3,5,1,0,-40,0,20,0,-40,48,47,6,2,-38.0,20,-40,1,1,1,"[0, 1, 3, 2]"
42,42,36,4,2,rel4,1,2,irr,rel,irr,low4,6,3,0,5,0,-15,0,5,41,42,5,4,6.0,-15,5,1,1,1,"[0, 1, 3, 2]"
43,43,23,4,1,rel4,1,2,irr,rel,irr,mid2,6,4,0,-25,0,-25,0,15,41,50,5,3,-24.0,-25,15,1,1,0,"[0, 1, 3, 2]"
44,44,24,4,2,rel4,1,2,rel,irr,low2,irr,2,5,15,0,-5,0,15,0,44,48,1,6,15.0,-5,15,1,1,1,"[0, 1, 3, 2]"
45,45,17,4,1,rel4,1,2,irr,rel,irr,mid2,5,4,0,-25,0,-25,0,15,48,50,6,3,-25.0,-25,15,1,1,0,"[0, 1, 3, 2]"
46,46,11,4,1,rel4,1,2,rel,rel,low2,mid2,2,4,-5,-25,-5,-25,15,15,44,50,1,3,-27.0,-30,30,0,1,1,"[0, 1, 3, 2]"
47,47,37,4,1,rel4,1,2,irr,rel,irr,mid2,6,4,0,-25,0,-25,0,15,41,50,5,3,-25.0,-25,15,1,1,1,"[0, 1, 3, 2]"
48,48,22,4,2,rel4,1,2,irr,rel,irr,low2,5,2,0,15,0,-5,0,15,48,44,6,1,14.0,-5,15,1,1,1,"[0, 1, 3, 2]"
49,49,1,4,1,rel4,1,2,irr,rel,irr,high3,6,1,0,20,0,20,0,-40,41,47,5,2,19.0,20,-40,1,1,1,"[0, 1, 3, 2]"
50,50,54,4,2,rel4,1,2,rel,rel,low4,low2,3,2,5,15,-15,-5,5,15,42,44,4,1,20.0,-20,20,1,1,1,"[0, 1, 3, 2]"
51,51,13,4,1,rel4,1,2,rel,rel,mid2,high3,4,1,-25,20,-25,20,15,-40,50,47,3,2,-6.0,-5,-25,0,1,1,"[0, 1, 3, 2]"
52,52,51,4,1,rel4,1,2,irr,rel,irr,high3,5,1,0,20,0,20,0,-40,48,47,6,2,22.0,20,-40,1,1,1,"[0, 1, 3, 2]"
53,53,33,4,1,rel4,1,2,irr,rel,irr,low4,5,3,0,-15,0,-15,0,5,48,42,6,4,-18.0,-15,5,0,1,1,"[0, 1, 3, 2]"
54,54,21,4,1,rel4,1,2,rel,rel,low2,mid2,2,4,-5,-25,-5,-25,15,15,44,50,1,3,-28.0,-30,30,1,1,1,"[0, 1, 3, 2]"
55,55,55,4,1,rel4,1,2,rel,irr,low2,irr,2,5,-5,0,-5,0,15,0,44,48,1,6,-1.0,-5,15,1,1,1,"[0, 1, 3, 2]"
56,56,12,4,2,rel4,1,2,rel,rel,low2,mid2,2,4,15,15,-5,-25,15,15,44,50,1,3,31.0,-30,30,1,1,1,"[0, 1, 3, 2]"
57,57,8,4,2,rel4,1,2,rel,irr,low4,irr,3,6,5,0,-15,0,5,0,42,41,4,5,6.0,-15,5,1,1,0,"[0, 1, 3, 2]"
58,58,44,4,2,rel4,1,2,rel,irr,mid2,irr,4,6,15,0,-25,0,15,0,50,41,3,5,15.0,-25,15,1,1,1,"[0, 1, 3, 2]"
59,59,7,4,1,rel4,1,2,rel,rel,mid2,low4,4,3,-25,-15,-25,-15,15,5,50,42,3,4,-39.0,-40,20,1,1,1,"[0, 1, 3, 2]"
